Lat,Long,Type,Count,State
42.7459589946634,23.3494376006499,110,2,ДОБРО,
42.720114250753,23.3406392279595,110,1,ДОБРО,
42.7157364226947,23.3513130004542,110,1,ДОБРО,
42.7053313764567,23.328536836657,1100,1,ДОБРО,
42.7052849430102,23.3286488721575,1100,1,ДОБРО,
42.7275070908301,23.3445913944252,110,2,ДОБРО,
42.7058076337877,23.3285491582843,1100,1,ДОБРО,
42.7460053901493,23.3495644534163,110,1,ДОБРО,
42.7204416258995,23.3409092505731,110,2,ДОБРО,
42.7157272583336,23.3513500128085,240,1,ДОБРО,
42.7455372398457,23.3472862480633,110,3,ДОБРО,
42.7214446166278,23.3475247422015,110,2,ДОБРО,
42.7104243369966,23.3395159348098,1100,2,ДОБРО,
42.7153976467016,23.3501482294404,110,1,ДОБРО,
42.7384657073945,23.339713395961,240,1,ДОБРО,
42.7141100379521,23.3490236412351,110,2,ДОБРО,
42.722805486989,23.3379334739332,110,1,ДОБРО,
42.7241261756803,23.3342962082465,110,1,ДОБРО,
42.7448379034757,23.3491565952213,240,1,ДОБРО,
42.7085703463404,23.3304330574017,1100,1,ДОБРО,
42.7336368035872,23.3437500313901,240,1,ДОБРО,
42.7120018507514,23.345119046391,240,1,ДОБРО,
42.7080474553081,23.3306808855319,1100,1,ДОБРО,
42.723259439738,23.3432333143993,1100,2,ДОБРО,
42.7100752436587,23.308005973627,1100,6,ДОБРО,
